,1,2,3,4,5
631,1504828800000,14.9431,14.9454,14.4054,14.4603
632,1505088000000,14.9944,15.23,14.7754,15.1054
633,1505174400000,15.3725,15.5036,15.0832,15.1725
634,1505260800000,15.3104,15.5516,15.2032,15.3057
635,1505347200000,15.4625,15.5013,13.9475,14.0614
636,1505433600000,14.2978,14.3379,13.6074,13.6167
637,1505692800000,14.204,14.3767,13.5072,13.7042
638,1505779200000,13.918,13.9459,12.9317,12.9431
639,1505865600000,13.1312,13.1806,12.8008,12.8106
640,1505952000000,13.0066,13.2029,12.5359,12.7534
641,1506038400000,12.8959,13.0715,12.5781,12.5881
642,1506297600000,13.0264,13.3227,12.7975,12.8247
643,1506384000000,13.0282,13.1367,12.5363,12.7333
644,1506470400000,12.8936,13.0887,12.2219,12.3133
645,1506556800000,12.1607,12.2033,10.530999999999999,10.5312
646,1506643200000,10.7208,11.1529,10.6701,11.1195
647,1507507200000,13.5589,14.2176,11.4705,11.5841
648,1507593600000,11.775,12.0377,11.5068,11.6434
649,1507680000000,11.7688,11.9201,10.8644,11.0582
650,1507766400000,11.187999999999999,11.3348,10.6015,10.681
651,1507852800000,10.8416,10.9204,10.5992,10.6648
652,1508112000000,11.057,11.1321,10.3889,10.5521
653,1508198400000,11.1654,11.1656,10.574000000000002,10.6622
654,1508284800000,10.6735,10.8206,10.2113,10.2603
655,1508371200000,10.2422,10.5386,10.1915,10.4619
656,1508457600000,10.6773,10.7199,10.1633,10.4566
657,1508716800000,10.959000000000001,10.9641,10.28,10.3253
658,1508803200000,10.5784,11.7266,10.5511,11.5942
659,1508889600000,11.7308,12.1544,11.2514,11.3523
660,1508976000000,11.5805,11.7381,11.1165,11.1568
661,1509062400000,11.6695,12.046,10.6137,10.7163
662,1509321600000,11.2719,11.7209,11.1887,11.5949
663,1509408000000,11.7228,11.8405,10.8536,10.9312
664,1509494400000,11.0856,11.1145,10.5355,10.6228
665,1509580800000,10.8223,10.9219,10.4993,10.5701
666,1509667200000,10.6883,10.8233,10.3778,10.4148
667,1509926400000,10.8908,11.0501,10.517000000000001,10.6659
668,1510012800000,10.7942,12.8311,10.3007,10.411
669,1510099200000,10.7997,11.2508,10.7197,10.761
670,1510185600000,10.8826,11.2005,10.8613,10.8631
671,1510272000000,11.1326,11.7796,11.0638,11.4307
672,1510531200000,11.8234,12.9064,11.4955,11.5236
673,1510617600000,12.6473,12.897,12.2121,12.2121
674,1510704000000,12.2679,12.582,12.258,12.3081
675,1510790400000,12.3151,12.5101,11.9869,12.0279
676,1510876800000,12.1446,12.8587,12.1446,12.6476
677,1511136000000,13.3591,14.6896,13.3591,14.5608
678,1511222400000,14.4994,16.1803,14.4994,14.5365
679,1511308800000,14.8287,17.3863,14.5202,15.3584
680,1511395200000,16.0367,16.5445,14.9223,16.1017
681,1511481600000,16.413,17.1357,16.2615,16.9154
682,1511740800000,17.6738,18.5018,17.6072,18.0222
683,1511827200000,15.0433,15.6827,14.873,15.0555
684,1511913600000,15.4043,16.3813,15.0035,15.6815
685,1512000000000,15.8315,16.8715,15.5549,16.8045
686,1512086400000,17.0913,18.2983,16.9807,17.9901
687,1512345600000,18.6466,18.9684,15.9432,16.0269
688,1512432000000,16.2441,16.2444,14.2782,15.327
689,1512518400000,15.4732,17.2768,15.4591,16.2383
690,1512604800000,16.3695,17.1824,15.6956,15.7504
691,1512691200000,15.8719,16.5416,14.9775,15.0268
692,1512950400000,15.6773,15.879000000000001,14.6314,14.6837
693,1513036800000,14.8631,15.3346,14.7638,15.2397
694,1513123200000,15.3454,15.6319,14.8176,15.147
695,1513209600000,15.3369,15.7041,14.9191,14.995
696,1513296000000,15.145999999999999,16.0141,14.9449,15.1753
697,1513555200000,15.8258,15.8766,15.2808,15.3489
698,1513641600000,15.4757,15.5951,14.8589,15.1222
699,1513728000000,15.3188,15.7227,15.2721,15.3136
700,1513814400000,15.4951,15.6306,14.7562,14.7645
701,1513900800000,14.9677,15.1739,14.6776,14.6946
702,1514160000000,15.4179,15.7186,14.8651,15.3206
703,1514246400000,15.4894,15.6792,14.8537,15.1254
704,1514332800000,15.1174,16.7914,14.9918,16.7912
705,1514419200000,16.7082,16.8148,15.2346,15.5122
706,1514505600000,15.7017,15.7018,14.1291,14.2726
707,1514851200000,16.099,16.0993,14.7344,15.0325
708,1514937600000,15.3965,15.4611,14.5256,14.8129
709,1515024000000,14.9561,15.0728,14.5295,14.6709
710,1515110400000,14.7805,14.975999999999999,14.415,14.4462
711,1515369600000,15.0447,15.3197,14.7509,14.8107
712,1515456000000,14.9772,15.0131,14.2635,14.2677
713,1515542400000,14.4552,14.7317,14.2898,14.6426
714,1515628800000,14.8742,15.6495,14.7803,14.9479
715,1515715200000,15.15,15.2242,14.3225,14.3225
716,1515974400000,14.9177,15.720999999999998,14.8349,15.4627
717,1516060800000,15.605,16.1016,15.605,15.9929
718,1516147200000,16.2905,18.635,16.2155,16.9044
719,1516233600000,16.9631,18.9054,16.8523,18.8917
720,1516320000000,19.1213,19.5837,17.9893,18.8832
721,1516579200000,19.796,19.8686,18.7956,18.877
722,1516665600000,20.184,20.1844,18.4757,19.2839
723,1516752000000,19.703,21.2018,19.6113,21.0415
724,1516838400000,20.9825,21.08,18.7068,18.7759
725,1516924800000,18.8126,19.1163,16.9478,17.1138
726,1517184000000,17.9105,18.5766,16.9911,18.4905
727,1517270400000,18.8295,18.8973,15.7761,16.0816
728,1517356800000,16.3237,17.4406,16.2116,17.1503
729,1517443200000,17.3418,17.6266,16.774,16.7855
730,1517529600000,17.186,18.1489,16.8406,17.034000000000002
731,1517788800000,18.3916,19.102999999999998,18.0396,18.5466
732,1517875200000,19.5333,22.6151,19.4661,22.2035
733,1517961600000,21.6406,24.2991,20.1458,24.0553
734,1518048000000,24.2884,26.5362,24.2884,25.6732
735,1518134400000,27.0049,38.3435,27.0049,33.0582
736,1518393600000,35.2338,35.5604,24.8219,28.1915
737,1518480000000,28.3861,28.3868,25.4008,27.5291
738,1518566400000,27.723000000000003,27.7494,26.1395,27.316
739,1519257600000,27.32,27.66,27.07,27.07
740,1519344000000,26.98,26.98,23.97,23.97
741,1519603200000,23.98,24.9,23.92,24.32
742,1519689600000,24.35,25.7,24.2,25.59
743,1519776000000,24.6,25.99,24.6,25.97
744,1519862400000,25.98,25.98,24.0,24.08
745,1519948800000,24.08,24.2,23.5,23.6
746,1520208000000,23.6,23.7,22.07,22.17
747,1520294400000,22.15,22.17,21.07,21.15
748,1520380800000,21.17,21.98,21.12,21.85
749,1520467200000,21.84,21.84,20.93,20.93
750,1520553600000,20.92,20.98,20.3,20.38
751,1520812800000,20.36,21.45,20.3,21.29
752,1520899200000,21.3,21.8,21.02,21.69
753,1520985600000,21.78,21.97,20.23,20.81
754,1521072000000,20.71,20.91,19.98,20.17
755,1521158400000,20.7,20.72,19.77,20.59
756,1521417600000,20.73,20.99,20.58,20.81
757,1521504000000,21.22,21.34,20.31,20.59
758,1521590400000,20.86,21.11,20.21,21.11
759,1521676800000,20.95,21.62,20.35,20.57
760,1521763200000,21.2,23.15,21.2,23.15
761,1522022400000,24.7,25.52,22.56,23.11
762,1522108800000,23.27,23.27,21.52,21.79
763,1522195200000,21.92,22.48,21.06,21.4
764,1522281600000,25.5,25.97,24.43,25.38
765,1522368000000,25.34,26.01,24.43,24.85
766,1522627200000,25.3,25.5,24.22,24.47
767,1522713600000,25.13,25.16,24.12,24.38
768,1522800000000,24.36,24.4,23.6,24.1
769,1523232000000,24.71,24.73,24.58,24.66
770,1523318400000,24.66,24.77,22.65,23.01
771,1523404800000,23.3,23.36,22.86,23.21
772,1523491200000,23.39,23.8,23.2,23.69
773,1523577600000,23.4,23.8,23.2,23.79
774,1523836800000,25.1,25.65,25.0,25.25
775,1523923200000,25.25,25.89,25.12,25.32
776,1524009600000,25.2,25.47,24.86,24.9
777,1524096000000,25.15,25.15,23.27,23.3
778,1524182400000,23.65,23.71,22.37,22.6
779,1524441600000,23.4,23.4,22.49,22.51
780,1524528000000,22.71,22.93,21.09,22.56
781,1524614400000,22.95,23.97,22.23,22.3
782,1524700800000,22.3,22.9,22.2,22.6
783,1524787200000,22.85,24.37,22.49,23.39
784,1525219200000,24.93,25.25,24.84,25.13
785,1525305600000,25.26,25.68,24.76,25.3
786,1525392000000,25.5,25.86,25.43,25.66
787,1525651200000,26.44,26.6,25.34,25.46
788,1525737600000,25.54,25.59,24.06,24.13
789,1525824000000,24.37,24.44,23.5,23.68
790,1525910400000,23.68,23.68,22.26,22.27
791,1525996800000,22.4,22.47,21.68,21.78
792,1526256000000,22.31,22.43,20.51,20.52
793,1526342400000,20.76,20.8,19.09,19.57
794,1526428800000,19.88,20.16,19.2,20.16
795,1526515200000,19.99,20.13,18.72,18.78
796,1526601600000,18.82,18.82,16.97,18.36
797,1526860800000,18.78,19.12,17.54,17.95
798,1526947200000,18.16,18.32,17.23,17.91
799,1527033600000,17.8,18.59,17.51,18.57
800,1527120000000,17.84,18.62,17.22,17.98
801,1527206400000,18.02,18.37,17.56,17.99
802,1527465600000,18.43,18.77,17.89,18.2
803,1527552000000,18.57,19.02,18.42,18.8
804,1527638400000,19.09,21.47,19.09,21.47
805,1527724800000,20.83,21.16,19.76,20.27
806,1527811200000,20.42,20.62,20.25,20.47
807,1528070400000,20.55,20.61,19.08,19.52
808,1528156800000,19.57,19.64,18.54,18.74
809,1528243200000,19.1,19.1,18.57,18.86
810,1528329600000,18.87,18.87,18.0,18.23
811,1528416000000,18.23,19.76,18.23,19.24
812,1528675200000,19.95,20.26,19.35,20.04
813,1528761600000,20.35,20.35,18.85,18.94
814,1528848000000,19.19,19.28,18.91,19.25
815,1528934400000,19.56,19.99,18.91,19.62
816,1529020800000,19.84,20.35,19.47,20.02
817,1529366400000,21.99,25.08,21.72,23.67
818,1529452800000,23.82,23.82,21.09,21.14
819,1529539200000,21.3,21.4,19.34,19.86
820,1529625600000,20.1,20.6,19.37,19.39
821,1529884800000,20.19,20.49,19.54,20.49
822,1529971200000,21.13,22.76,20.2,20.6
823,1530057600000,21.06,22.64,20.41,22.15
824,1530144000000,22.97,24.19,22.41,22.9
825,1530230400000,22.91,23.23,20.81,21.16
826,1530489600000,23.43,27.01,23.32,26.38
827,1530576000000,25.55,27.62,25.0,25.93
828,1530662400000,26.48,27.57,26.48,27.12
829,1530748800000,27.4,28.19,26.6,27.43
830,1530835200000,27.06,28.0,25.64,25.72
831,1531094400000,26.11,26.11,22.71,22.74
832,1531180800000,23.65,24.44,22.74,22.83
833,1531267200000,26.19,27.61,25.43,25.52
834,1531353600000,25.57,25.57,22.58,23.35
835,1531440000000,23.95,24.64,23.52,23.52
836,1531699200000,24.6,24.64,23.46,23.46
837,1531785600000,23.97,24.46,22.86,22.9
838,1531872000000,22.62,22.62,21.07,21.86
839,1531958400000,21.45,21.45,20.27,20.73
840,1532044800000,22.52,22.93,20.51,21.3
841,1532304000000,22.96,23.0,21.21,21.37
842,1532390400000,23.6,23.85,23.07,23.3
843,1532476800000,23.7,24.16,23.25,23.28
844,1532563200000,23.53,23.57,22.59,22.61
845,1532649600000,22.88,23.26,21.6,21.68
846,1532908800000,22.6,22.64,21.83,22.02
847,1532995200000,22.38,22.45,21.94,21.94
848,1533081600000,22.47,24.05,21.95,23.8
849,1533168000000,24.2,26.22,24.09,24.73
850,1533254400000,25.17,25.8,24.55,24.89
851,1533513600000,25.69,26.34,24.81,25.73
852,1533600000000,25.6,26.19,25.04,25.28
853,1533686400000,25.43,25.92,25.34,25.43
854,1533772800000,25.76,25.87,24.87,25.32
855,1533859200000,25.35,25.7,24.35,24.53
856,1534118400000,25.86,26.43,24.98,25.33
857,1534204800000,25.45,25.82,25.11,25.19
858,1534291200000,25.55,26.37,25.45,25.92
859,1534377600000,27.0,28.06,26.01,26.17
860,1534464000000,26.06,26.77,25.86,26.35
861,1534723200000,27.23,27.39,26.29,26.3
862,1534809600000,26.53,26.56,23.92,23.95
863,1534896000000,24.28,24.35,22.9,22.97
864,1534982400000,22.97,22.97,21.6,21.97
865,1535068800000,22.24,22.37,21.08,21.91
866,1535328000000,22.32,22.68,21.95,22.03
867,1535414400000,22.21,22.43,21.86,22.21
868,1535500800000,22.59,22.81,22.45,22.7
869,1535587200000,22.68,23.02,22.05,22.72
870,1535673600000,23.28,23.48,22.41,22.42
871,1535932800000,22.46,23.03,22.46,23.03
872,1536019200000,23.03,23.17,21.98,22.1
873,1536105600000,22.37,23.37,22.35,23.25
874,1536192000000,23.87,24.09,23.39,23.84
875,1536278400000,23.78,23.94,23.21,23.39
876,1536537600000,23.39,24.74,23.39,24.54
877,1536624000000,24.63,24.69,23.9,23.96
878,1536710400000,23.96,24.23,23.65,23.65
879,1536796800000,23.73,23.9,23.0,23.1
880,1536883200000,23.25,23.25,21.45,21.58
881,1537142400000,22.41,22.42,20.94,20.94
882,1537228800000,21.13,21.14,19.57,20.37
883,1537315200000,20.55,20.62,18.83,19.19
884,1537401600000,19.35,19.35,18.39,18.39
885,1537488000000,18.75,19.35,18.35,19.25
886,1537833600000,20.93,21.3,20.44,20.47
887,1537920000000,20.76,22.01,20.36,21.11
888,1538006400000,21.56,21.56,20.52,20.6
889,1538092800000,20.75,22.01,20.58,21.78
890,1538956800000,26.0,27.23,24.23,24.4
891,1539043200000,24.05,24.05,22.94,23.11
892,1539129600000,23.22,23.22,22.56,23.12
893,1539216000000,25.37,25.7,24.04,25.56
894,1539302400000,26.5,26.71,25.35,25.83
895,1539561600000,26.75,27.11,26.56,26.85
896,1539648000000,26.88,26.88,25.37,26.38
897,1539734400000,25.9,27.36,25.87,26.53
898,1539820800000,26.84,28.27,26.84,28.08
899,1539907200000,28.5,29.07,25.62,26.04
900,1540166400000,26.83,26.85,25.41,26.15
901,1540252800000,26.63,27.67,26.45,27.46
902,1540339200000,27.92,28.49,27.08,27.44
903,1540425600000,29.6,29.86,28.34,28.47
904,1540512000000,28.68,29.98,28.67,29.37
905,1540771200000,31.5,32.12,31.5,31.81
906,1540857600000,32.22,32.78,31.79,31.79
907,1540944000000,32.27,32.61,31.01,31.1
908,1541030400000,29.44,29.51,28.47,29.06
909,1541116800000,29.38,29.4,28.28,28.28
910,1541376000000,29.79,30.36,29.79,30.13
911,1541462400000,30.47,30.91,30.47,30.84
912,1541548800000,30.92,31.08,30.73,30.9
913,1541635200000,30.73,30.94,30.42,30.43
914,1541721600000,31.04,31.57,30.89,31.01
915,1541980800000,31.83,32.04,31.19,31.33
916,1542067200000,31.88,31.89,30.49,30.59
917,1542153600000,30.9,30.93,30.04,30.04
918,1542240000000,30.49,30.49,29.12,29.33
919,1542326400000,29.61,29.61,28.45,28.68
920,1542585600000,29.64,29.67,28.13,28.13
921,1542672000000,28.54,28.59,27.04,27.24
922,1542758400000,27.54,27.73,26.99,27.13
923,1542844800000,27.41,27.54,26.26,26.35
924,1542931200000,26.52,26.52,25.34,25.62
925,1543190400000,26.63,26.75,25.34,25.76
926,1543276800000,25.98,26.03,24.87,24.88
927,1543363200000,25.11,25.11,23.85,24.19
928,1543449600000,24.15,24.38,23.68,24.33
929,1543536000000,24.13,24.95,23.68,24.9
930,1543795200000,24.26,24.62,22.81,22.82
931,1543881600000,22.23,22.26,20.76,20.83
932,1543968000000,20.92,21.24,20.71,20.78
933,1544054400000,20.49,21.22,20.49,20.94
934,1544140800000,21.0,21.05,19.8,19.91
935,1544400000000,20.5,20.65,19.83,20.36
936,1544486400000,20.47,20.47,20.03,20.33
937,1544572800000,20.44,20.44,20.02,20.17
938,1544659200000,20.27,20.27,19.15,19.2
939,1544745600000,19.41,19.67,19.23,19.44
940,1545004800000,20.21,21.0,20.21,20.33
941,1545091200000,20.58,21.12,20.52,20.64
942,1545177600000,20.91,20.99,20.54,20.75
943,1545264000000,21.5,24.0,21.47,23.2
944,1545350400000,23.39,25.33,23.36,23.78
945,1545609600000,25.94,26.05,22.8,22.83
946,1545696000000,23.8,24.49,23.49,23.85
947,1545782400000,24.01,24.7,23.38,23.38
948,1545868800000,23.81,23.9,23.07,23.13
949,1545955200000,23.08,23.08,22.64,22.71
950,1546387200000,23.48,23.48,22.13,22.22
951,1546473600000,22.37,22.37,21.33,21.68
952,1546560000000,22.28,22.33,21.19,21.2
953,1546819200000,21.79,22.17,21.49,21.61
954,1546905600000,21.67,21.7,20.55,20.69
955,1546992000000,20.43,20.43,18.67,18.87
956,1547078400000,19.07,19.13,18.27,18.52
957,1547164800000,18.49,18.5,17.92,18.15
958,1547424000000,18.45,18.94,18.33,18.45
959,1547510400000,18.46,18.46,17.35,17.61
960,1547596800000,17.78,17.78,16.55,16.6
961,1547683200000,16.71,17.21,16.57,17.21
962,1547769600000,17.12,17.92,16.97,17.67
963,1548028800000,18.52,19.92,18.38,18.93
964,1548115200000,19.21,19.3,17.39,17.46
965,1548201600000,17.84,17.89,16.84,16.9
966,1548288000000,16.6,16.73,15.33,15.39
967,1548374400000,15.42,15.47,14.77,15.02
968,1548633600000,15.97,16.59,15.97,16.54
969,1548720000000,16.9,17.86,16.89,17.81
970,1548806400000,18.19,18.85,18.16,18.3
971,1548892800000,18.42,18.47,17.77,18.03
972,1548979200000,19.09,19.33,18.63,18.63
973,1549843200000,21.0,21.0,19.02,19.05
974,1549929600000,19.17,19.34,18.39,18.54
975,1550016000000,18.7,20.17,18.63,20.0
976,1550102400000,22.28,23.29,21.91,21.95
977,1550188800000,23.12,23.32,19.99,20.32
978,1550448000000,21.3,22.13,21.22,21.99
979,1550534400000,23.61,23.61,22.6,22.86
980,1550620800000,24.15,24.43,22.93,23.65
981,1550707200000,24.82,24.87,21.83,22.58
982,1550793600000,23.84,23.98,22.02,22.36
983,1551052800000,24.1,23.8,34.21,32.8
984,1551139200000,34.3,36.51,30.06,30.98
985,1551225600000,30.95,31.75,30.41,30.93
986,1551312000000,31.08,31.09,28.85,29.13
987,1551398400000,28.6,28.6,27.26,27.32
988,1551657600000,28.63,32.69,28.63,29.6
989,1551744000000,29.91,30.74,29.91,30.52
