,SEC_NAME,EXE_MODE,EXE_PRICE,EXE_ENDDATE,CLOSE
2016-02-05,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-02-15,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-02-16,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-02-17,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-02-18,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-02-19,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-02-22,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-02-23,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-02-24,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-02-25,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-02-26,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-02-29,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-01,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-02,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-03,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-04,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-07,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-08,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-09,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-10,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-11,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-14,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-15,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-16,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-17,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-18,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-21,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-22,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-23,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-24,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-25,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-28,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-29,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-30,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-03-31,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-01,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-05,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-06,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-07,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-08,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-11,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-12,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-13,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-14,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-15,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-18,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-19,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-20,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-21,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-22,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-25,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-26,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-27,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-28,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-04-29,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-03,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-04,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-05,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-06,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-09,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-10,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-11,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-12,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-13,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-16,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-17,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-18,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-19,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-20,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-23,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-24,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-25,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-26,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-27,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-30,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-05-31,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-01,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-02,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-03,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-06,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-07,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-08,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-13,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-14,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-15,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-16,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-17,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-20,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-21,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-22,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-23,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-24,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-27,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-28,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-29,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-06-30,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-01,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-04,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-05,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-06,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-07,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-08,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-11,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-12,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-13,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-14,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-15,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-18,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-19,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-20,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-21,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-22,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-25,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-26,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-27,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-28,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-07-29,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-01,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-02,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-03,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-04,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-05,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-08,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-09,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-10,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-11,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-12,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-15,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-16,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-17,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-18,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-19,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-22,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-23,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-24,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-25,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-26,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-29,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-30,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-08-31,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-01,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-02,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-05,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-06,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-07,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-08,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-09,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-12,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-13,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-14,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-19,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-20,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-21,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-22,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-23,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-26,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-27,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-28,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-29,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-09-30,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-10,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-11,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-12,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-13,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-14,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-17,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-18,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-19,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-20,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-21,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-24,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-25,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-26,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-27,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-28,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-10-31,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-01,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-02,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-03,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-04,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-07,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-08,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-09,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-10,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-11,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-14,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-15,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-16,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-17,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-18,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-21,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-22,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-23,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-24,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-25,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-28,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-29,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-11-30,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-01,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-02,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-05,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-06,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-07,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-08,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-09,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-12,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-13,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-14,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-15,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-16,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-19,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-20,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-21,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-22,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-23,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-26,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-27,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-28,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-29,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2016-12-30,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-03,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-04,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-05,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-06,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-09,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-10,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-11,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-12,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-13,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-16,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-17,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-18,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-19,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-20,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-23,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-24,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-25,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-01-26,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-02-03,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-02-06,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-02-07,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-02-08,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-02-09,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
2017-02-10,50ETF购2015年3月2.20,认购,2.2,2015-03-25 00:00:00,0.4007
